MonoNS,EstNS,MonoS,EstS,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,YawDeg,AngX,AngY,AngZ
830193168157,830191168157,830.193168157,830.191168157,-0.061,0.008,1.001,0.122,0.183,-1.038,4.060986777890347,3.711,3.89,67.876
830203397904,830201397904,830.203397904,830.201397904,-0.061,0.008,1.001,0.122,0.183,-1.038,4.052284686731899,3.68,3.89,67.865
830213454943,830211454943,830.213454943,830.211454943,-0.061,0.008,1.001,0.183,0.183,-1.038,4.0436432889352005,3.649,3.89,67.855
830223527152,830221527152,830.223527152,830.221527152,-0.061,0.008,1.001,0.183,0.183,-0.977,4.035049963987063,3.618,3.889,67.844
830233530220,830231530220,830.23353022,830.23153022,-0.061,0.008,1.001,0.122,0.183,-0.977,4.026634999662549,3.588,3.889,67.834
830243738379,830241738379,830.243738379,830.241738379,-0.065,0.024,1.0,0.061,0.183,-1.038,4.017932380873113,3.559,3.889,67.824
830253755741,830251755741,830.253755741,830.251755741,-0.065,0.024,1.0,0.061,0.183,-1.099,4.00913955533703,3.535,3.89,67.811
830263852456,830261852456,830.263852456,830.261852456,-0.065,0.024,1.0,0.122,0.183,-1.221,3.999779134627466,3.514,3.892,67.799
830274067325,830272067325,830.274067325,830.272067325,-0.065,0.024,1.0,0.183,0.122,-1.343,3.989555820356318,3.493,3.893,67.786
830284057264,830282057264,830.284057264,830.282057264,-0.065,0.024,1.0,0.183,0.122,-1.404,3.9788664042780573,3.474,3.894,67.772
830294170608,830292170608,830.294170608,830.292170608,-0.065,0.024,1.0,0.183,0.061,-1.526,3.9672174821428916,3.454,3.895,67.757
830304376141,830302376141,830.304376141,830.302376141,-0.065,0.024,1.0,0.183,0.061,-1.648,3.9545000304833207,3.435,3.895,67.741
830314422969,830312422969,830.314422969,830.312422969,-0.065,0.024,1.0,0.122,0.061,-1.77,3.9409595268272817,3.415,3.896,67.724
830324695893,830322695893,830.324695893,830.322695893,-0.065,0.024,1.0,0.122,0.0,-1.831,3.9262330285042655,3.395,3.896,67.705
830334704504,830332704504,830.334704504,830.332704504,-0.065,0.024,1.0,0.061,0.061,-1.709,3.9114771879602555,3.374,3.896,67.686
830344753082,830342753082,830.344753082,830.342753082,-0.065,0.024,1.0,0.061,0.061,-1.953,3.895804929456704,3.354,3.897,67.665
830354990998,830352990998,830.354990998,830.352990998,-0.065,0.024,1.0,0.122,0.061,-1.953,3.8791936003604865,3.334,3.897,67.645
830364976270,830362976270,830.36497627,830.36297627,-0.065,0.024,1.0,0.122,0.061,-2.014,3.862285423662049,3.315,3.898,67.624
830375073276,830373073276,830.375073276,830.373073276,-0.066,0.055,0.998,0.122,0.061,-2.014,3.8447673075573467,3.306,3.899,67.604
830385118062,830383118062,830.385118062,830.383118062,-0.066,0.054,0.998,0.122,0.061,-2.014,3.82699457401437,3.303,3.9,67.584
830395353352,830393353352,830.395353352,830.393353352,-0.066,0.054,0.998,0.061,0.061,-2.075,3.808461570169239,3.302,3.901,67.563
830405411850,830403411850,830.40541185,830.40341185,-0.066,0.055,0.998,0.061,0.061,-2.075,3.7899855696513267,3.3,3.902,67.542
830415451385,830413451385,830.415451385,830.413451385,-0.066,0.054,0.998,0.122,0.061,-2.075,3.7712557180557753,3.298,3.903,67.521
830425498796,830423498796,830.425498796,830.423498796,-0.066,0.054,0.998,0.122,0.061,-2.075,3.752388220120329,3.296,3.904,67.5
830435716290,830433716290,830.43571629,830.43371629,-0.066,0.055,0.998,0.122,0.122,-2.075,3.7330840717306395,3.295,3.905,67.479
830445759618,830443759618,830.445759618,830.443759618,-0.066,0.054,0.998,0.061,0.061,-2.075,3.714030337525717,3.293,3.907,67.457
830455823658,830453823658,830.455823658,830.453823658,-0.066,0.054,0.998,0.061,0.0,-2.197,3.6945422397371233,3.291,3.907,67.436
830465873987,830463873987,830.465873987,830.463873987,-0.066,0.054,0.998,0.061,0.0,-2.258,3.674634316019189,3.289,3.907,67.411
830476092648,830474092648,830.476092648,830.474092648,-0.066,0.054,0.998,0.061,0.0,-2.38,3.653669512155176,3.287,3.907,67.388
830486140935,830484140935,830.486140935,830.484140935,-0.066,0.054,0.998,0.061,-0.061,-2.441,3.632433722147835,3.285,3.906,67.363
830496205559,830494205559,830.496205559,830.494205559,-0.066,0.081,0.995,0.061,-0.122,-2.563,3.6103976252678773,3.285,3.905,67.338
830506235466,830504235466,830.506235466,830.504235466,-0.066,0.081,0.995,0.061,-0.122,-2.625,3.5875760875006018,3.295,3.904,67.312
830516309718,830514309718,830.516309718,830.514309718,-0.066,0.081,0.995,0.061,-0.122,-2.686,3.5640372918305663,3.307,3.903,67.285
830526487535,830524487535,830.526487535,830.524487535,-0.066,0.081,0.995,0.061,-0.122,-2.686,3.539676192269018,3.32,3.902,67.258
830536618092,830534618092,830.536618092,830.534618092,-0.066,0.081,0.995,0.061,-0.122,-2.686,3.5150302392918458,3.332,3.901,67.23
830546646249,830544646249,830.546646249,830.544646249,-0.066,0.081,0.995,0.061,-0.061,-2.686,3.49041759004665,3.344,3.9,67.203
830556849156,830554849156,830.556849156,830.554849156,-0.066,0.081,0.995,0.061,-0.061,-2.747,3.464880382122318,3.357,3.9,67.176
830566907654,830564907654,830.566907654,830.564907654,-0.066,0.081,0.995,0.061,-0.061,-2.502,3.44026517226588,3.37,3.9,67.148
830576909554,830574909554,830.576909554,830.574909554,-0.066,0.081,0.995,0.061,0.0,-2.747,3.415328019402062,3.383,3.9,67.118
830587063742,830585063742,830.587063742,830.585063742,-0.066,0.081,0.995,0.061,0.0,-2.747,3.3896988097794836,3.395,3.9,67.09
830597672455,830595672455,830.597672455,830.595672455,-0.066,0.081,0.995,0.061,0.0,-2.747,3.362756174150453,3.407,3.901,67.062
830607731536,830605731536,830.607731536,830.605731536,-0.066,0.081,0.995,0.122,0.0,-2.808,3.3369371474935146,3.419,3.902,67.034
830617767569,830615767569,830.617767569,830.615767569,-0.066,0.081,0.995,0.061,0.0,-2.686,3.3112149389122694,3.432,3.903,67.005
830627821691,830625821691,830.627821691,830.625821691,-0.066,0.082,0.995,0.061,0.0,-2.991,3.2847163424316017,3.444,3.904,66.972
830638034809,830636034809,830.638034809,830.636034809,-0.066,0.082,0.995,0.061,-0.061,-3.113,3.256884056074324,3.456,3.904,66.941
830648087764,830646087764,830.648087764,830.646087764,-0.066,0.082,0.995,0.122,-0.061,-3.235,3.2285199592865124,3.467,3.904,66.909
830658127882,830656127882,830.658127882,830.656127882,-0.066,0.082,0.995,0.122,-0.122,-3.418,3.198981804840039,3.479,3.903,66.875
830668130366,830666130366,830.668130366,830.666130366,-0.066,0.082,0.995,0.122,-0.183,-3.54,3.1683405933475237,3.49,3.903,66.84
830678237583,830676237583,830.678237583,830.676237583,-0.066,0.082,0.995,0.122,-0.183,-3.601,3.1363300088201522,3.501,3.902,66.804
830688463538,830686463538,830.688463538,830.686463538,-0.066,0.082,0.995,0.122,-0.183,-3.662,3.1029512509945376,3.512,3.901,66.768
830698519702,830696519702,830.698519702,830.696519702,-0.066,0.082,0.995,0.122,-0.244,-3.662,3.0695529229064555,3.523,3.899,66.731
830708632462,830706632462,830.708632462,830.706632462,-0.066,0.082,0.995,0.122,-0.244,-3.662,3.0354008389660225,3.533,3.898,66.694
830718802695,830716802695,830.718802695,830.716802695,-0.066,0.082,0.995,0.061,-0.244,-3.601,3.0008809862390993,3.544,3.897,66.658
830728878113,830726878113,830.728878113,830.726878113,-0.066,0.082,0.995,0.061,-0.183,-3.357,2.9673168654164828,3.555,3.895,66.622
830738863093,830736863093,830.738863093,830.736863093,-0.066,0.082,0.995,0.122,-0.183,-3.479,2.9337664137533075,3.565,3.894,66.583
830748877247,830746877247,830.748877247,830.746877247,-0.067,0.077,0.996,0.122,-0.183,-3.357,2.9007373576990174,3.575,3.894,66.549
830758978921,830756978921,830.758978921,830.756978921,-0.067,0.077,0.996,0.122,-0.122,-3.235,2.868006762436712,3.584,3.893,66.516
830769201375,830767201375,830.769201375,830.767201375,-0.067,0.077,0.996,0.122,-0.122,-3.113,2.835702865343682,3.592,3.893,66.484
830779254913,830777254913,830.779254913,830.777254913,-0.067,0.077,0.996,0.122,-0.122,-3.052,2.8046743712148805,3.6,3.893,66.453
830789278110,830787278110,830.78927811,830.78727811,-0.067,0.077,0.996,0.122,-0.122,-2.93,2.774570045596351,3.608,3.892,66.423
830799502023,830797502023,830.799502023,830.797502023,-0.067,0.077,0.996,0.122,-0.061,-2.869,2.7446963431234166,3.616,3.892,66.394
830809551185,830807551185,830.809551185,830.807551185,-0.067,0.077,0.996,0.122,-0.061,-2.808,2.716096041267363,3.624,3.892,66.365
830819767220,830817767220,830.81976722,830.81776722,-0.067,0.077,0.996,0.122,-0.061,-2.686,2.687906149524524,3.632,3.892,66.337
830829809964,830827809964,830.829809964,830.827809964,-0.067,0.077,0.996,0.061,-0.061,-2.563,2.6611604050915667,3.64,3.892,66.311
830839868461,830837868461,830.839868461,830.837868461,-0.067,0.077,0.996,0.061,-0.122,-2.258,2.6360332509962734,3.648,3.891,66.286
830849945338,830847945338,830.849945338,830.847945338,-0.067,0.077,0.996,0.061,-0.183,-2.38,2.611537494790965,3.655,3.89,66.259
830859989832,830857989832,830.859989832,830.857989832,-0.067,0.077,0.996,0.0,-0.183,-2.319,2.587863499439078,3.662,3.889,66.235
830870193031,830868193031,830.870193031,830.868193031,-0.067,0.077,0.996,0.061,-0.122,-2.258,2.5644585816005367,3.669,3.888,66.211
830880239568,830878239568,830.880239568,830.878239568,-0.072,0.078,0.995,0.061,-0.122,-2.136,2.5423444867157303,3.677,3.888,66.189
830890262474,830888262474,830.890262474,830.888262474,-0.072,0.078,0.995,0.061,-0.061,-2.075,2.5210911804386753,3.684,3.891,66.168
830900349853,830898349853,830.900349853,830.898349853,-0.072,0.078,0.995,0.061,-0.061,-1.953,2.500590949619998,3.692,3.894,66.147
830910412435,830908412435,830.910412435,830.908412435,-0.072,0.078,0.995,0.061,0.0,-1.831,2.481099206232056,3.7,3.897,66.128
830920652684,830918652684,830.920652684,830.918652684,-0.072,0.078,0.995,0.061,0.0,-1.709,2.4623323051055106,3.708,3.9,66.111
830930678799,830928678799,830.930678799,830.928678799,-0.072,0.078,0.995,0.061,0.0,-1.587,2.445126195662641,3.716,3.903,66.094
830940692661,830938692661,830.940692661,830.938692661,-0.072,0.078,0.995,0.061,0.0,-1.526,2.4288683025539206,3.724,3.906,66.078
830950735988,830948735988,830.950735988,830.948735988,-0.072,0.078,0.995,0.061,0.0,-1.465,2.413397844973129,3.731,3.909,66.063
830960804988,830958804988,830.960804988,830.958804988,-0.072,0.078,0.995,0.0,0.0,-1.221,2.3992354995973515,3.739,3.912,66.048
830971027734,830969027734,830.971027734,830.969027734,-0.072,0.078,0.995,0.061,0.0,-1.404,2.3852969770012358,3.747,3.915,66.032
830981074854,830979074854,830.981074854,830.979074854,-0.072,0.078,0.995,0.061,-0.061,-1.465,2.3717708135017492,3.754,3.918,66.018
830991104177,830989104177,830.991104177,830.989104177,-0.072,0.078,0.995,0.061,-0.122,-1.526,2.358169433470364,3.762,3.92,66.003
831001336258,830999336258,831.001336258,830.999336258,-0.073,0.08,0.995,0.122,-0.183,-1.587,2.3441031728557267,3.77,3.921,65.987
831011411385,831009411385,831.011411385,831.009411385,-0.073,0.08,0.995,0.122,-0.183,-1.77,2.329629970230424,3.778,3.922,65.97
831021426997,831019426997,831.021426997,831.019426997,-0.073,0.08,0.995,0.122,-0.122,-1.953,2.314165169601044,3.787,3.924,65.951
831031481994,831029481994,831.031481994,831.029481994,-0.073,0.08,0.995,0.122,-0.122,-2.136,2.2974745792774276,3.795,3.926,65.93
831041526196,831039526196,831.041526196,831.039526196,-0.073,0.08,0.995,0.122,-0.122,-2.319,2.2794158767867594,3.803,3.928,65.907
831051761778,831049761778,831.051761778,831.049761778,-0.073,0.08,0.995,0.122,-0.122,-2.502,2.2594687312695423,3.811,3.931,65.883
831061816483,831059816483,831.061816483,831.059816483,-0.073,0.08,0.995,0.122,-0.122,-2.686,2.238237135610689,3.819,3.933,65.856
831071853100,831069853100,831.0718531,831.0698531,-0.073,0.08,0.995,0.122,-0.122,-2.686,2.2159063881790444,3.827,3.936,65.828
831082075262,831080075262,831.082075262,831.080075262,-0.073,0.08,0.995,0.183,-0.122,-3.113,2.191088110738727,3.835,3.939,65.795
831092118006,831090118006,831.092118006,831.090118006,-0.073,0.08,0.995,0.183,-0.122,-3.357,2.164549217000427,3.842,3.942,65.762
831102184672,831100184672,831.102184672,831.100184672,-0.073,0.08,0.995,0.183,-0.122,-3.601,2.1357461988833726,3.85,3.945,65.726
831112220123,831110220123,831.112220123,831.110220123,-0.073,0.08,0.995,0.244,-0.122,-3.845,2.1047488676861676,3.858,3.948,65.689
831122264325,831120264325,831.122264325,831.120264325,-0.073,0.08,0.995,0.244,-0.122,-4.028,2.0715562915530668,3.865,3.952,65.649
831132478902,831130478902,831.132478902,831.130478902,-0.062,0.077,0.996,0.244,-0.183,-4.211,2.035668253658705,3.872,3.953,65.608
831142493639,831140493639,831.142493639,831.140493639,-0.062,0.077,0.996,0.183,-0.183,-4.395,1.9985243265429988,3.878,3.951,65.565
831152590062,831150590062,831.152590062,831.150590062,-0.062,0.077,0.996,0.183,-0.183,-4.578,1.9590735588599755,3.882,3.948,65.519
831162664605,831160664605,831.162664605,831.160664605,-0.062,0.077,0.996,0.183,-0.244,-4.822,1.9177346568464242,3.886,3.945,65.472
831172911857,831170911857,831.172911857,831.170911857,-0.062,0.077,0.996,0.183,-0.244,-4.883,1.8738819867758794,3.891,3.942,65.422
831183106595,831181106595,831.183106595,831.181106595,-0.062,0.077,0.996,0.305,-0.244,-5.31,1.8276064303434731,3.896,3.939,65.365
831193310961,831191310961,831.193310961,831.191310961,-0.062,0.077,0.996,0.366,-0.183,-5.432,1.779271332163208,3.901,3.937,65.31
831203505700,831201505700,831.2035057,831.2015057,-0.062,0.077,0.996,0.427,-0.183,-5.615,1.7288269988975535,3.907,3.935,65.255
831213755868,831211755868,831.213755868,831.211755868,-0.062,0.077,0.996,0.427,-0.183,-5.737,1.6765165998576752,3.913,3.933,65.198
831223970153,831221970153,831.223970153,831.221970153,-0.062,0.077,0.996,0.305,-0.305,-5.737,1.6228360232524643,3.919,3.93,65.139
831234168684,831232168684,831.234168684,831.232168684,-0.062,0.077,0.996,0.244,-0.366,-6.165,1.567172464638705,3.924,3.927,65.072
831244390554,831242390554,831.244390554,831.242390554,-0.062,0.077,0.996,0.244,-0.366,-6.348,1.5095528255951367,3.927,3.924,65.009
831254777256,831252777256,831.254777256,831.252777256,-0.062,0.077,0.996,0.244,-0.366,-6.531,1.4484324026549427,3.931,3.921,64.945
831271467804,831269467804,831.271467804,831.269467804,-0.06,0.077,0.996,0.305,-0.305,-6.653,1.3841655844489726,3.935,3.917,64.872
831278096353,831276096353,831.278096353,831.276096353,-0.06,0.077,0.996,0.427,-0.366,-6.775,1.3165775129740647,3.939,3.913,64.797
831286370881,831284370881,831.286370881,831.284370881,-0.06,0.077,0.996,0.427,-0.366,-6.897,1.252254471525614,3.944,3.909,64.728
831296896449,831294896449,831.296896449,831.294896449,-0.06,0.077,0.996,0.427,-0.366,-6.958,1.1842473964278257,3.949,3.905,64.659
831307058804,831305058804,831.307058804,831.305058804,-0.06,0.077,0.996,0.366,-0.305,-7.019,1.1173135856717267,3.953,3.901,64.581
831317316850,831315316850,831.31731685,831.31531685,-0.06,0.077,0.996,0.366,-0.305,-7.08,1.0487314239991066,3.957,3.898,64.51
831327709969,831325709969,831.327709969,831.325709969,-0.06,0.077,0.996,0.366,-0.244,-7.141,0.978380311053086,3.961,3.895,64.439
831337793265,831335793265,831.337793265,831.335793265,-0.06,0.077,0.996,0.366,-0.244,-7.141,0.9095435088622474,3.965,3.892,64.367
831347945993,831345945993,831.347945993,831.345945993,-0.06,0.077,0.996,0.427,-0.244,-6.836,0.8407115705101617,3.969,3.89,64.296
831358218334,831356218334,831.358218334,831.356218334,-0.06,0.077,0.996,0.427,-0.305,-6.958,0.7709552813888552,3.973,3.887,64.218
831368453332,831366453332,831.368453332,831.366453332,-0.06,0.077,0.996,0.366,-0.427,-6.836,0.7018752216619187,3.978,3.883,64.149
831378825738,831376825738,831.378825738,831.376825738,-0.06,0.077,0.996,0.305,-0.427,-6.775,0.6320329356854016,3.981,3.879,64.081
831389001514,831387001514,831.389001514,831.387001514,-0.065,0.079,0.996,0.183,-0.427,-6.409,0.5649610450369277,3.984,3.876,64.014
831399265102,831397265102,831.399265102,831.397265102,-0.065,0.079,0.996,0.183,-0.427,-6.531,0.4979659425837581,3.988,3.874,63.941
831409656180,831407656180,831.40965618,831.40765618,-0.065,0.079,0.996,0.244,-0.366,-6.348,0.431107674357386,3.991,3.873,63.877
831419869006,831417869006,831.419869006,831.417869006,-0.065,0.079,0.996,0.366,-0.366,-6.104,0.36672243300820534,3.996,3.872,63.814
831430459631,831428459631,831.430459631,831.428459631,-0.065,0.079,0.996,0.427,-0.366,-5.798,0.30268945460315894,4.002,3.87,63.749
831443721981,831441721981,831.443721981,831.441721981,-0.065,0.079,0.996,0.427,-0.366,-5.371,0.23645206373188196,4.009,3.869,63.687
831453459277,831451459277,831.453459277,831.451459277,-0.065,0.079,0.996,0.366,-0.427,-4.944,0.17110676330928976,4.016,3.866,63.625
831463803676,831461803676,831.463803676,831.461803676,-0.065,0.079,0.996,0.183,-0.488,-4.639,0.11741916661216266,4.022,3.863,63.577
831474016794,831472016794,831.474016794,831.472016794,-0.065,0.079,0.996,0.061,-0.488,-3.967,0.0680068493431371,4.026,3.859,63.532
831484168064,831482168064,831.484168064,831.482168064,-0.065,0.079,0.996,0.0,-0.427,-3.723,0.022439754893021666,4.029,3.856,63.488
831494613696,831492613696,831.494613696,831.492613696,-0.065,0.079,0.996,0.061,-0.305,-3.235,-0.020238369832494822,4.033,3.853,63.453
831505181566,831503181566,831.505181566,831.503181566,-0.065,0.079,0.996,0.122,-0.305,-2.625,-0.058197197360465004,4.037,3.85,63.424
831515692839,831513692839,831.515692839,831.513692839,-0.083,0.084,0.994,0.122,-0.244,-1.77,-0.08943106503468903,4.044,3.852,63.4
831525309647,831523309647,831.525309647,831.523309647,-0.083,0.084,0.994,0.061,-0.122,-1.343,-0.11508469368820465,4.052,3.859,63.382
831535504386,831533504386,831.535504386,831.533504386,-0.083,0.084,0.994,0.0,-0.061,-0.793,-0.13571045969506224,4.06,3.867,63.371
831545719838,831543719838,831.545719838,831.543719838,-0.083,0.084,0.994,-0.061,0.0,-0.305,-0.15103587934998505,4.066,3.876,63.366
831555934998,831553934998,831.555934998,831.553934998,-0.083,0.084,0.994,-0.122,0.0,0.061,-0.16148437320661957,4.073,3.885,63.365
831566859370,831564859370,831.56685937,831.56485937,-0.083,0.084,0.994,-0.183,0.0,0.305,-0.1678921402729419,4.079,3.894,63.367
831577035729,831575035729,831.577035729,831.575035729,-0.083,0.084,0.994,-0.183,0.0,0.488,-0.1704377630868597,4.085,3.902,63.372
831586971989,831584971989,831.586971989,831.584971989,-0.083,0.084,0.994,-0.122,-0.061,0.488,-0.17048195062156965,4.091,3.91,63.377
831597226242,831595226242,831.597226242,831.595226242,-0.083,0.084,0.994,-0.061,-0.183,0.305,-0.16919958510793165,4.098,3.917,63.382
831607407561,831605407561,831.607407561,831.605407561,-0.083,0.084,0.994,0.0,-0.244,0.122,-0.16748724232365167,4.105,3.923,63.384
831617866613,831615866613,831.617866613,831.615866613,-0.083,0.084,0.994,0.0,-0.305,-0.061,-0.16594785261853776,4.112,3.928,63.384
831627987250,831625987250,831.62798725,831.62598725,-0.083,0.084,0.994,0.061,-0.305,-0.305,-0.16528535597374927,4.12,3.933,63.382
831638259007,831636259007,831.638259007,831.636259007,-0.087,0.083,0.993,0.061,-0.305,-0.427,-0.1655768919347471,4.128,3.939,63.378
831648486712,831646486712,831.648486712,831.646486712,-0.087,0.083,0.993,0.122,-0.244,-0.488,-0.1667313379050671,4.136,3.947,63.373
831658866995,831656866995,831.658866995,831.656866995,-0.087,0.083,0.993,0.122,-0.183,-0.488,-0.16853398500953648,4.143,3.955,63.367
831668919950,831666919950,831.66891995,831.66691995,-0.087,0.083,0.993,0.122,-0.122,-0.427,-0.17056117137536966,4.15,3.964,63.363
831679308693,831677308693,831.679308693,831.677308693,-0.087,0.083,0.993,0.061,0.0,-0.244,-0.17231748135449498,4.158,3.975,63.359
831689524145,831687524145,831.689524145,831.687524145,-0.087,0.083,0.993,0.061,0.0,-0.122,-0.17346761417187423,4.165,3.985,63.357
831700104851,831698104851,831.700104851,831.698104851,-0.087,0.083,0.993,0.0,0.061,0.061,-0.17366949384227082,4.171,3.996,63.356
831710373691,831708373691,831.710373691,831.708373691,-0.087,0.083,0.993,0.0,0.122,0.244,-0.17267595233627278,4.177,4.007,63.358
831720161165,831718161165,831.720161165,831.718161165,-0.087,0.083,0.993,-0.061,0.122,0.488,-0.1702218070590839,4.183,4.02,63.362
831730439924,831728439924,831.730439924,831.728439924,-0.087,0.083,0.993,-0.061,0.122,0.671,-0.1660364695995741,4.189,4.03,63.368
831740604614,831738604614,831.740604614,831.738604614,-0.087,0.083,0.993,-0.122,0.061,0.793,-0.16035115356184745,4.194,4.041,63.376
831750892708,831748892708,831.750892708,831.748892708,-0.087,0.083,0.993,-0.122,0.0,0.854,-0.15329075514872165,4.198,4.05,63.385
831761099991,831759099991,831.761099991,831.759099991,-0.087,0.083,0.993,-0.122,-0.061,1.099,-0.14471569176497978,4.204,4.06,63.394
831771292396,831769292396,831.771292396,831.769292396,-0.066,0.077,0.996,-0.122,-0.183,0.854,-0.13562499249817017,4.206,4.06,63.404
831781511349,831779511349,831.781511349,831.779511349,-0.066,0.077,0.996,-0.122,-0.305,0.854,-0.12618431586453988,4.208,4.055,63.413
831791719216,831789719216,831.791719216,831.789719216,-0.066,0.077,0.996,-0.122,-0.427,0.854,-0.11651611704021633,4.21,4.047,63.421
831801960340,831799960340,831.80196034,831.79996034,-0.066,0.077,0.996,-0.122,-0.488,0.793,-0.1068307192316069,4.212,4.039,63.43
831812164123,831810164123,831.812164123,831.810164123,-0.066,0.077,0.996,-0.122,-0.61,0.977,-0.09661449670239668,4.214,4.029,63.438
831822395037,831820395037,831.822395037,831.820395037,-0.066,0.077,0.996,-0.122,-0.61,0.732,-0.08670364267219825,4.215,4.02,63.446
831834294101,831832294101,831.834294101,831.832294101,-0.066,0.077,0.996,-0.061,-0.61,0.732,-0.07635106623216491,4.217,4.011,63.454
831846726168,831844726168,831.846726168,831.844726168,-0.066,0.077,0.996,-0.061,-0.549,0.732,-0.06685250661391216,4.22,4.001,63.462
831853462660,831851462660,831.85346266,831.85146266,-0.066,0.077,0.996,-0.061,-0.549,0.732,-0.057725555719574266,4.222,3.992,63.47
831863783721,831861783721,831.863783721,831.861783721,-0.066,0.077,0.996,-0.061,-0.488,0.793,-0.04823784576354544,4.224,3.984,63.478
831882353636,831880353636,831.882353636,831.880353636,-0.066,0.077,0.996,0.0,-0.427,0.793,-0.038539119556875105,4.226,3.977,63.486
831886453704,831884453704,831.886453704,831.884453704,-0.066,0.077,0.996,0.0,-0.366,0.793,-0.02695809326448185,4.229,3.968,63.497
831897041703,831895041703,831.897041703,831.895041703,-0.079,0.081,0.994,-0.061,-0.244,0.732,-0.01724634544698001,4.232,3.965,63.505
831907262698,831905262698,831.907262698,831.905262698,-0.079,0.081,0.994,-0.061,-0.122,0.854,-0.007558736300722857,4.237,3.968,63.512
831917444017,831915444017,831.917444017,831.915444017,-0.079,0.081,0.994,-0.122,-0.061,0.549,0.0014344851988327407,4.24,3.971,63.519
831927670555,831925670555,831.927670555,831.925670555,-0.079,0.081,0.994,-0.122,0.0,0.366,0.009420747011076777,4.244,3.976,63.524
831937938519,831935938519,831.937938519,831.935938519,-0.079,0.081,0.994,-0.061,0.0,0.183,0.01617148135853642,4.247,3.981,63.527
831948053614,831946053614,831.948053614,831.946053614,-0.079,0.081,0.994,-0.061,0.0,0.061,0.02158939014674569,4.25,3.986,63.529
831958320411,831956320411,831.958320411,831.956320411,-0.079,0.081,0.994,0.0,0.0,0.0,0.026007320967478216,4.254,3.992,63.529
831968400497,831966400497,831.968400497,831.966400497,-0.079,0.081,0.994,0.0,0.0,-0.122,0.029232151980807003,4.258,3.998,63.528
831978583858,831976583858,831.978583858,831.976583858,-0.079,0.081,0.994,0.0,0.0,-0.122,0.031700467813277,4.262,4.003,63.526
831988810688,831986810688,831.988810688,831.986810688,-0.079,0.081,0.994,0.0,0.0,-0.183,0.03340621764534929,4.266,4.008,63.525
831999310000,831997310000,831.99931,831.99731,-0.079,0.081,0.994,0.0,0.061,-0.183,0.03457478280859951,4.27,4.014,63.523
832020380390,832018380390,832.02038039,832.01838039,-0.058,0.077,0.996,-0.061,0.061,-0.183,0.03560108624971786,4.276,4.024,63.518
832030009452,832028009452,832.030009452,832.028009452,-0.058,0.077,0.996,-0.061,0.0,-0.244,0.03572353619532901,4.277,4.019,63.515
832040025356,832038025356,832.040025356,832.038025356,-0.058,0.077,0.996,0.0,0.0,-0.244,0.03555850788758971,4.278,4.013,63.513
832050318993,832048318993,832.050318993,832.048318993,-0.058,0.077,0.996,0.0,0.0,-0.244,0.035182821752468944,4.279,4.005,63.51
832060509647,832058509647,832.060509647,832.058509647,-0.058,0.077,0.996,0.0,-0.061,-0.183,0.034839003870589226,4.281,3.998,63.508
832070742312,832068742312,832.070742312,832.068742312,-0.058,0.077,0.996,0.0,-0.061,-0.122,0.03468661738073354,4.282,3.99,63.506
832081157020,832079157020,832.08115702,832.07915702,-0.058,0.077,0.996,0.0,-0.061,0.0,0.03503266238405081,4.284,3.982,63.505
832091356134,832089356134,832.091356134,832.089356134,-0.058,0.077,0.996,0.061,-0.122,0.122,0.03606853041607651,4.286,3.973,63.506
832101621473,832099621473,832.101621473,832.099621473,-0.058,0.077,0.996,0.061,-0.122,0.244,0.03795890719770793,4.288,3.965,63.508
832111792581,832109792581,832.111792581,832.109792581,-0.058,0.077,0.996,0.0,-0.122,0.366,0.04079885665951247,4.291,3.957,63.511
832122022328,832120022328,832.122022328,832.120022328,-0.058,0.077,0.996,0.0,-0.122,0.427,0.04451207361905689,4.293,3.948,63.515
832132273955,832130273955,832.132273955,832.130273955,-0.058,0.077,0.996,0.0,-0.122,0.488,0.049023553055336226,4.295,3.939,63.521
832142469861,832140469861,832.142469861,832.140469861,-0.058,0.077,0.996,0.0,-0.122,0.488,0.05411051723925674,4.296,3.931,63.526
832152686771,832150686771,832.152686771,832.150686771,-0.072,0.083,0.995,0.0,-0.183,0.427,0.059439890812426996,4.3,3.928,63.531
832163065012,832161065012,832.163065012,832.161065012,-0.072,0.083,0.995,0.0,-0.183,0.366,0.06485524471159648,4.305,3.927,63.535
832173323933,832171323933,832.173323933,832.171323933,-0.072,0.083,0.995,0.061,-0.244,0.488,0.07054083572188019,4.312,3.925,63.538
832183519839,832181519839,832.183519839,832.181519839,-0.072,0.083,0.995,0.061,-0.244,0.183,0.07560751484675683,4.318,3.924,63.541
832193688613,832191688613,832.193688613,832.191688613,-0.072,0.083,0.995,0.122,-0.305,0.122,0.08003652725332457,4.324,3.922,63.543
832203916026,832201916026,832.203916026,832.201916026,-0.072,0.083,0.995,0.183,-0.305,0.122,0.08403943220163278,4.33,3.921,63.544
832214309729,832212309729,832.214309729,832.212309729,-0.072,0.083,0.995,0.183,-0.305,0.305,0.08830640339117067,4.338,3.919,63.546
832224513803,832222513803,832.224513803,832.222513803,-0.072,0.083,0.995,0.183,-0.305,0.183,0.09230515889118972,4.344,3.917,63.548
832234763680,832232763680,832.23476368,832.23276368,-0.072,0.083,0.995,0.122,-0.244,0.183,0.09615433134525062,4.35,3.916,63.55
