MonoNS,EstNS,MonoS,EstS,t_unix,AccX,AccY,AccZ,AsX,AsY,AsZ,HX,HY,HZ,AngX,AngY,AngZ,TemperatureC
799918085866,799916085866,799.918085866,799.916085866,1768551559.7667289,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.212,-50.83,-58.825,4.697,3.778,69.616,
799928932343,799926932343,799.928932343,799.926932343,1768551559.7776659,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.199,-50.843,-58.968,4.697,3.778,69.614,
799939282378,799937282378,799.939282378,799.937282378,1768551559.7880282,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.817,-59.02,4.697,3.778,69.612,
799949508447,799947508447,799.949508447,799.947508447,1768551559.798195,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.83,-59.046,4.697,3.778,69.61,
799959653138,799957653138,799.959653138,799.957653138,1768551559.8084066,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.791,-59.046,4.698,3.778,69.608,
799969866082,799967866082,799.969866082,799.967866082,1768551559.8186388,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.108,-50.804,-59.059,4.698,3.777,69.606,
799980065609,799978065609,799.980065609,799.978065609,1768551559.8288426,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.804,-59.059,4.698,3.777,69.604,
799990305679,799988305679,799.990305679,799.988305679,1768551559.8390603,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.108,-50.83,-59.072,4.698,3.777,69.602,
800006496640,800004496640,800.00649664,800.00449664,1768551559.8494024,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.843,-59.072,4.698,3.777,69.6,
800017150899,800015150899,800.017150899,800.015150899,1768551559.8595405,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.108,-50.856,-59.176,4.698,3.777,69.599,
800021601087,800019601087,800.021601087,800.019601087,1768551559.870136,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.095,-50.817,-59.202,4.698,3.777,69.597,
800033269523,800031269523,800.033269523,800.031269523,1768551559.8820329,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.095,-50.817,-59.189,4.698,3.777,69.594,
800043516011,800041516011,800.043516011,800.041516011,1768551559.8922734,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.082,-50.817,-59.124,4.698,3.777,69.592,
800053695995,800051695995,800.053695995,800.051695995,1768551559.902469,-0.066,0.082,0.995,0.0,0.0,0.0,-30.095,-50.817,-59.111,4.698,3.777,69.591,
800063915647,800061915647,800.063915647,800.061915647,1768551559.9126832,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.082,-50.83,-59.098,4.698,3.777,69.588,
800074127133,800072127133,800.074127133,800.072127133,1768551559.922909,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.095,-50.817,-59.085,4.698,3.777,69.587,
800084370120,800082370120,800.08437012,800.08237012,1768551559.9331205,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.121,-50.804,-59.085,4.698,3.777,69.585,
800094705863,800092705863,800.094705863,800.092705863,1768551559.943463,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.108,-50.817,-59.072,4.698,3.777,69.583,
800104889930,800102889930,800.10488993,800.10288993,1768551559.9536686,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.121,-50.791,-59.098,4.698,3.777,69.581,
800115139043,800113139043,800.115139043,800.113139043,1768551559.9638982,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.147,-50.791,-59.046,4.698,3.777,69.579,
800125321069,800123321069,800.125321069,800.123321069,1768551559.9740973,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.147,-50.804,-59.033,4.698,3.777,69.578,
800135705230,800133705230,800.13570523,800.13370523,1768551559.9844828,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.147,-50.804,-59.059,4.698,3.777,69.576,
800145939467,800143939467,800.145939467,800.143939467,1768551559.9947064,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.147,-50.817,-59.059,4.698,3.777,69.574,
800156046822,800154046822,800.156046822,800.154046822,1768551560.0048206,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.121,-50.817,-59.059,4.698,3.777,69.572,
800166521405,800164521405,800.166521405,800.164521405,1768551560.015306,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.83,-59.072,4.698,3.777,69.57,
800176754183,800174754183,800.176754183,800.174754183,1768551560.0255299,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.817,-59.072,4.697,3.777,69.568,
800186912874,800184912874,800.186912874,800.184912874,1768551560.0357425,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.108,-50.817,-59.072,4.697,3.777,69.566,
800197241908,800195241908,800.197241908,800.195241908,1768551560.0460236,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.108,-50.804,-59.072,4.697,3.777,69.564,
800207417517,800205417517,800.207417517,800.205417517,1768551560.0561702,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.121,-50.804,-59.072,4.697,3.777,69.563,
800217737508,800215737508,800.217737508,800.215737508,1768551560.0665183,-0.066,0.082,0.995,0.0,0.0,0.0,-30.134,-50.804,-59.059,4.697,3.777,69.561,
800227988662,800225988662,800.227988662,800.225988662,1768551560.0767748,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.817,-59.046,4.697,3.777,69.559,
800238249151,800236249151,800.238249151,800.236249151,1768551560.0870254,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.804,-59.059,4.697,3.777,69.557,
800248249167,800246249167,800.248249167,800.246249167,1768551560.0970337,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.804,-59.059,4.697,3.777,69.555,
800258632162,800256632162,800.258632162,800.256632162,1768551560.1074147,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.791,-59.059,4.697,3.777,69.553,
800268903442,800266903442,800.268903442,800.266903442,1768551560.1176617,-0.066,0.082,0.995,0.0,0.0,0.0,-30.134,-50.804,-59.072,4.697,3.777,69.551,
800279021589,800277021589,800.279021589,800.277021589,1768551560.127805,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.791,-58.981,4.697,3.777,69.549,
800290195333,800288195333,800.290195333,800.288195333,1768551560.1388364,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.83,-58.942,4.697,3.777,69.547,
800299945087,800297945087,800.299945087,800.297945087,1768551560.1486883,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.121,-50.817,-59.059,4.697,3.777,69.545,
800310197700,800308197700,800.3101977,800.3081977,1768551560.158923,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.121,-50.856,-59.059,4.697,3.777,69.543,
800320350265,800318350265,800.320350265,800.318350265,1768551560.1691313,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.817,-58.968,4.697,3.777,69.541,
800330776721,800328776721,800.330776721,800.328776721,1768551560.1795318,-0.066,0.082,0.995,0.0,0.0,0.0,-30.16,-50.817,-58.955,4.697,3.777,69.54,
800340904202,800338904202,800.340904202,800.338904202,1768551560.1896894,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.173,-50.83,-58.981,4.697,3.777,69.537,
800351130563,800349130563,800.351130563,800.349130563,1768551560.1999106,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.16,-50.83,-58.981,4.697,3.777,69.536,
800361426928,800359426928,800.361426928,800.359426928,1768551560.2101758,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.173,-50.817,-58.968,4.697,3.777,69.534,
800371818673,800369818673,800.371818673,800.369818673,1768551560.2205775,-0.066,0.082,0.995,0.0,0.0,0.0,-30.147,-50.83,-58.981,4.697,3.777,69.532,
800382013242,800380013242,800.382013242,800.380013242,1768551560.2307904,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.804,-58.981,4.697,3.777,69.53,
800392223561,800390223561,800.392223561,800.390223561,1768551560.2410004,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.817,-59.046,4.697,3.777,69.528,
800402435046,800400435046,800.402435046,800.400435046,1768551560.251211,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.791,-59.059,4.697,3.777,69.526,
800412652949,800410652949,800.412652949,800.410652949,1768551560.2614355,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.16,-50.817,-59.059,4.697,3.777,69.524,
800423037402,800421037402,800.423037402,800.421037402,1768551560.2718184,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.16,-50.804,-59.033,4.697,3.777,69.522,
800433288848,800431288848,800.433288848,800.431288848,1768551560.282051,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.83,-59.02,4.697,3.777,69.52,
800443479624,800441479624,800.443479624,800.441479624,1768551560.2922568,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.83,-59.007,4.697,3.777,69.519,
800453694318,800451694318,800.453694318,800.451694318,1768551560.3024716,-0.066,0.082,0.995,0.0,0.0,0.0,-30.147,-50.843,-59.007,4.697,3.777,69.517,
800463910179,800461910179,800.463910179,800.461910179,1768551560.312689,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.147,-50.817,-59.007,4.697,3.777,69.515,
800474172709,800472172709,800.474172709,800.472172709,1768551560.322927,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.134,-50.83,-59.02,4.697,3.777,69.513,
800484343943,800482343943,800.484343943,800.482343943,1768551560.3331218,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.134,-50.83,-59.02,4.697,3.777,69.511,
800494562721,800492562721,800.494562721,800.492562721,1768551560.3433406,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.147,-50.817,-59.02,4.697,3.777,69.509,
800504940465,800502940465,800.504940465,800.502940465,1768551560.353724,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.134,-50.83,-59.02,4.697,3.777,69.507,
800516597525,800514597525,800.516597525,800.514597525,1768551560.364537,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.16,-50.817,-59.02,4.697,3.777,69.506,
800525805334,800523805334,800.525805334,800.523805334,1768551560.374556,-0.066,0.082,0.995,0.0,0.0,0.0,-30.147,-50.843,-59.098,4.697,3.777,69.504,
800536019528,800534019528,800.536019528,800.534019528,1768551560.384751,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.817,-59.137,4.697,3.777,69.502,
800546196179,800544196179,800.546196179,800.544196179,1768551560.394937,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.804,-59.137,4.697,3.777,69.5,
800556452292,800554452292,800.556452292,800.554452292,1768551560.4051821,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.791,-59.072,4.697,3.777,69.498,
800566603691,800564603691,800.566603691,800.564603691,1768551560.415373,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.817,-59.046,4.697,3.777,69.496,
800576805260,800574805260,800.57680526,800.57480526,1768551560.4255865,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.186,-50.817,-59.046,4.697,3.777,69.494,
800586985535,800584985535,800.586985535,800.584985535,1768551560.4357674,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.83,-59.02,4.697,3.777,69.492,
800597599542,800595599542,800.597599542,800.595599542,1768551560.446263,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.83,-59.02,4.697,3.777,69.49,
800607583807,800605583807,800.607583807,800.605583807,1768551560.4562974,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.83,-59.085,4.697,3.777,69.488,
800617874339,800615874339,800.617874339,800.615874339,1768551560.4666417,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.082,-50.804,-59.15,4.697,3.777,69.486,
800628078824,800626078824,800.628078824,800.626078824,1768551560.4768507,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.095,-50.804,-59.111,4.697,3.777,69.484,
800638317728,800636317728,800.638317728,800.636317728,1768551560.4870648,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.121,-50.804,-59.072,4.697,3.777,69.483,
800648525422,800646525422,800.648525422,800.646525422,1768551560.497301,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.108,-50.817,-59.059,4.697,3.777,69.481,
800658900249,800656900249,800.658900249,800.656900249,1768551560.5076828,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.817,-59.059,4.697,3.777,69.479,
800669220532,800667220532,800.669220532,800.667220532,1768551560.5179794,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.83,-59.059,4.697,3.777,69.477,
800679396141,800677396141,800.679396141,800.677396141,1768551560.5281494,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.817,-59.072,4.697,3.777,69.475,
800689578459,800687578459,800.689578459,800.687578459,1768551560.538365,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.817,-59.046,4.697,3.777,69.473,
800699830196,800697830196,800.699830196,800.697830196,1768551560.5486054,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.817,-59.046,4.697,3.777,69.471,
800710027390,800708027390,800.71002739,800.70802739,1768551560.558808,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.843,-59.059,4.697,3.777,69.469,
800720416218,800718416218,800.720416218,800.718416218,1768551560.5691917,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.817,-59.059,4.697,3.777,69.467,
800730630620,800728630620,800.73063062,800.72863062,1768551560.579411,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.843,-59.033,4.697,3.777,69.466,
800740852607,800738852607,800.740852607,800.738852607,1768551560.5896268,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.16,-50.843,-59.059,4.697,3.777,69.463,
800751173473,800749173473,800.751173473,800.749173473,1768551560.5998716,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.843,-59.072,4.697,3.777,69.462,
800761277620,800759277620,800.76127762,800.75927762,1768551560.610058,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.83,-59.072,4.697,3.777,69.46,
800771673740,800769673740,800.77167374,800.76967374,1768551560.6204522,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.108,-50.83,-59.072,4.698,3.777,69.458,
800781886976,800779886976,800.781886976,800.779886976,1768551560.6306624,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.121,-50.817,-59.085,4.698,3.777,69.456,
800792107212,800790107212,800.792107212,800.790107212,1768551560.6408882,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.121,-50.843,-59.072,4.698,3.777,69.454,
800802496623,800800496623,800.802496623,800.800496623,1768551560.651273,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.817,-59.059,4.698,3.777,69.452,
800812711609,800810711609,800.812711609,800.810711609,1768551560.661488,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.83,-59.059,4.698,3.777,69.45,
800822972972,800820972972,800.822972972,800.820972972,1768551560.6717055,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.817,-59.059,4.698,3.777,69.448,
800833245711,800831245711,800.833245711,800.831245711,1768551560.6819873,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.83,-59.059,4.698,3.777,69.446,
800843372318,800841372318,800.843372318,800.841372318,1768551560.692149,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.173,-50.843,-59.046,4.698,3.777,69.444,
800853755604,800851755604,800.853755604,800.851755604,1768551560.7025313,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.843,-59.059,4.698,3.777,69.443,
800863992757,800861992757,800.863992757,800.861992757,1768551560.712749,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.16,-50.843,-59.059,4.698,3.777,69.44,
800874217661,800872217661,800.874217661,800.872217661,1768551560.722991,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.856,-59.059,4.698,3.777,69.439,
800884406978,800882406978,800.884406978,800.882406978,1768551560.733183,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.843,-59.059,4.698,3.777,69.437,
800894627506,800892627506,800.894627506,800.892627506,1768551560.743407,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.843,-59.059,4.698,3.777,69.435,
800904852409,800902852409,800.904852409,800.902852409,1768551560.753629,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.83,-59.059,4.698,3.777,69.433,
800915081104,800913081104,800.915081104,800.913081104,1768551560.7638574,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.83,-59.072,4.698,3.777,69.431,
800925464974,800923464974,800.925464974,800.923464974,1768551560.774246,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.817,-59.059,4.698,3.777,69.429,
800935674126,800933674126,800.935674126,800.933674126,1768551560.7842793,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.817,-59.033,4.698,3.777,69.427,
800946062663,800944062663,800.946062663,800.944062663,1768551560.7946632,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.843,-59.046,4.698,3.777,69.425,
800956214645,800954214645,800.956214645,800.954214645,1768551560.8048837,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.83,-59.046,4.698,3.777,69.423,
800966474550,800964474550,800.96647455,800.96447455,1768551560.81512,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.147,-50.83,-59.072,4.698,3.777,69.421,
800976621574,800974621574,800.976621574,800.974621574,1768551560.8253143,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.134,-50.843,-59.072,4.698,3.777,69.419,
800987005735,800985005735,800.987005735,800.985005735,1768551560.835716,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.134,-50.843,-59.059,4.698,3.777,69.417,
800997223638,800995223638,800.997223638,800.995223638,1768551560.8459241,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.856,-59.059,4.698,3.777,69.416,
801007425206,801005425206,801.007425206,801.005425206,1768551560.8561394,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.843,-59.059,4.698,3.777,69.414,
801017815493,801015815493,801.017815493,801.015815493,1768551560.8665304,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.856,-59.046,4.698,3.777,69.412,
801028028437,801026028437,801.028028437,801.026028437,1768551560.876747,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.121,-50.856,-59.046,4.697,3.777,69.41,
801038280175,801036280175,801.038280175,801.036280175,1768551560.8869965,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.108,-50.83,-59.02,4.697,3.777,69.408,
801048650919,801046650919,801.048650919,801.046650919,1768551560.897371,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.108,-50.843,-59.033,4.697,3.777,69.406,
801058849279,801056849279,801.058849279,801.056849279,1768551560.9075649,-0.066,0.082,0.995,0.0,0.0,0.0,-30.121,-50.804,-59.046,4.697,3.777,69.404,
801069120851,801067120851,801.069120851,801.067120851,1768551560.9177842,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.83,-59.072,4.697,3.777,69.402,
801079291501,801077291501,801.079291501,801.077291501,1768551560.928007,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.817,-59.072,4.697,3.777,69.4,
801089675079,801087675079,801.089675079,801.087675079,1768551560.9383922,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.817,-59.059,4.697,3.777,69.399,
801099863230,801097863230,801.09986323,801.09786323,1768551560.9485767,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.83,-59.046,4.697,3.777,69.397,
801110117885,801108117885,801.110117885,801.108117885,1768551560.9588284,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.134,-50.83,-59.046,4.697,3.777,69.395,
801120360872,801118360872,801.120360872,801.118360872,1768551560.9690533,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.817,-59.059,4.697,3.777,69.393,
801130552232,801128552232,801.130552232,801.128552232,1768551560.9792643,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.843,-59.046,4.697,3.777,69.391,
801140972270,801138972270,801.14097227,801.13897227,1768551560.9896677,-0.066,0.082,0.995,0.0,0.0,0.0,-30.147,-50.83,-59.033,4.697,3.777,69.389,
801151313762,801149313762,801.151313762,801.149313762,1768551560.9999275,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.173,-50.843,-59.033,4.697,3.777,69.387,
801161760177,801159760177,801.161760177,801.159760177,1768551561.0103397,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.843,-59.098,4.697,3.777,69.385,
801177967930,801175967930,801.17796793,801.17596793,1768551561.0209339,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.108,-50.843,-59.228,4.697,3.777,69.383,
801182428036,801180428036,801.182428036,801.180428036,1768551561.0311692,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.095,-50.83,-59.241,4.697,3.777,69.381,
801193169049,801191169049,801.193169049,801.191169049,1768551561.0418892,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.082,-50.83,-59.137,4.697,3.777,69.379,
801203526959,801201526959,801.203526959,801.201526959,1768551561.0522351,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.804,-59.098,4.697,3.777,69.377,
801213703734,801211703734,801.213703734,801.211703734,1768551561.062455,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.804,-59.072,4.697,3.777,69.375,
801223995724,801221995724,801.223995724,801.221995724,1768551561.0726554,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.804,-59.072,4.697,3.777,69.373,
801234484891,801232484891,801.234484891,801.232484891,1768551561.083176,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.804,-59.085,4.697,3.777,69.371,
801244726128,801242726128,801.244726128,801.242726128,1768551561.0934002,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.791,-59.124,4.697,3.777,69.369,
801254841942,801252841942,801.254841942,801.252841942,1768551561.1035438,-0.066,0.082,0.995,0.0,0.0,0.0,-30.108,-50.778,-59.202,4.697,3.777,69.367,
801265035052,801263035052,801.265035052,801.263035052,1768551561.1137562,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.108,-50.817,-59.137,4.697,3.777,69.365,
801275262288,801273262288,801.275262288,801.273262288,1768551561.12398,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.817,-59.085,4.697,3.777,69.364,
801285519276,801283519276,801.285519276,801.283519276,1768551561.134211,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.83,-59.059,4.697,3.777,69.362,
801295696052,801293696052,801.295696052,801.293696052,1768551561.1444168,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.856,-59.072,4.697,3.777,69.36,
801305867577,801303867577,801.305867577,801.303867577,1768551561.1545837,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.843,-59.046,4.697,3.777,69.358,
801316144691,801314144691,801.316144691,801.314144691,1768551561.1648486,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.856,-59.072,4.697,3.777,69.356,
801326383595,801324383595,801.326383595,801.324383595,1768551561.1750646,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.843,-59.085,4.697,3.777,69.354,
801336788466,801334788466,801.336788466,801.334788466,1768551561.185485,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.817,-59.085,4.697,3.777,69.352,
801346918864,801344918864,801.346918864,801.344918864,1768551561.195628,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.173,-50.83,-59.046,4.697,3.777,69.35,
801357170893,801355170893,801.357170893,801.355170893,1768551561.2058852,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.817,-59.046,4.697,3.777,69.348,
801367386754,801365386754,801.367386754,801.365386754,1768551561.216103,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.147,-50.817,-59.059,4.697,3.777,69.346,
801377623908,801375623908,801.377623908,801.375623908,1768551561.226338,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.817,-59.059,4.697,3.777,69.344,
801388220997,801386220997,801.388220997,801.386220997,1768551561.236713,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.134,-50.804,-59.072,4.697,3.777,69.342,
801398758583,801396758583,801.398758583,801.396758583,1768551561.2473545,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.134,-50.817,-59.137,4.697,3.777,69.34,
801409459219,801407459219,801.409459219,801.407459219,1768551561.2581584,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.043,-50.817,-59.241,4.697,3.777,69.338,
801420015764,801418015764,801.420015764,801.418015764,1768551561.2687216,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.069,-50.804,-59.176,4.697,3.777,69.336,
801430264877,801428264877,801.430264877,801.428264877,1768551561.2789788,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.082,-50.83,-59.137,4.697,3.777,69.334,
801440422693,801438422693,801.440422693,801.438422693,1768551561.2891371,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.817,-59.098,4.697,3.777,69.332,
801450635929,801448635929,801.450635929,801.448635929,1768551561.2993531,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.817,-59.059,4.697,3.777,69.33,
801460852956,801458852956,801.460852956,801.458852956,1768551561.3095675,-0.066,0.082,0.995,0.0,0.0,0.0,-30.134,-50.817,-59.085,4.697,3.777,69.328,
801471074651,801469074651,801.471074651,801.469074651,1768551561.319785,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.108,-50.83,-59.085,4.697,3.777,69.326,
801481331347,801479331347,801.481331347,801.479331347,1768551561.3300214,-0.066,0.082,0.995,0.0,0.0,-0.122,-30.108,-50.804,-59.072,4.697,3.777,69.324,
801491613045,801489613045,801.491613045,801.489613045,1768551561.340262,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.108,-50.804,-59.085,4.697,3.777,69.322,
801502044458,801500044458,801.502044458,801.500044458,1768551561.3506317,-0.066,0.082,0.995,0.0,0.0,0.0,-30.134,-50.791,-59.085,4.697,3.777,69.321,
801512138021,801510138021,801.512138021,801.510138021,1768551561.3608482,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.108,-50.817,-59.15,4.697,3.777,69.319,
801522356799,801520356799,801.522356799,801.520356799,1768551561.371045,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.804,-59.098,4.697,3.777,69.317,
801532545242,801530545242,801.532545242,801.530545242,1768551561.381261,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.108,-50.804,-59.098,4.697,3.777,69.315,
801542770145,801540770145,801.542770145,801.540770145,1768551561.3914824,-0.066,0.082,0.995,0.0,0.0,0.0,-30.147,-50.804,-59.085,4.697,3.777,69.313,
801553150223,801551150223,801.553150223,801.551150223,1768551561.401868,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.134,-50.804,-59.033,4.697,3.777,69.311,
801564368302,801562368302,801.564368302,801.562368302,1768551561.4123492,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.121,-50.817,-59.033,4.697,3.777,69.309,
801573897252,801571897252,801.573897252,801.571897252,1768551561.4224994,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.108,-50.843,-59.137,4.697,3.777,69.307,
801583661882,801581661882,801.583661882,801.581661882,1768551561.432365,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.069,-50.817,-59.215,4.697,3.777,69.305,
801593847408,801591847408,801.593847408,801.591847408,1768551561.442563,-0.066,0.082,0.995,0.0,0.0,-0.183,-30.069,-50.83,-59.124,4.697,3.777,69.303,
